Index Name,Date,Open,High,Low,Close,Daily Return,Vol20,
NIFTY 50,6-Jun-06,3015.05,3015.05,2910.3,2937.3,-0.026656152,0.031063171,
NIFTY 50,7-Jun-06,2935.25,2956.9,2819.45,2860.45,-0.026511837,0.030823874,
NIFTY 50,8-Jun-06,2856.9,2859.4,2683.2,2724.35,-0.048749088,0.031811946,
NIFTY 50,9-Jun-06,2721.2,2875.75,2707.85,2866.3,0.050792132,0.035084517,
NIFTY 50,12-Jun-06,2867.65,2877.8,2761.85,2776.85,-0.031704808,0.034735183,
NIFTY 50,13-Jun-06,2773.6,2773.6,2638.1,2663.3,-0.041751236,0.035106102,
NIFTY 50,14-Jun-06,2665.05,2767.75,2595.65,2632.8,-0.011518037,0.033470547,
NIFTY 50,15-Jun-06,2634.1,2814.15,2634.1,2798.8,0.061142835,0.035152628,
NIFTY 50,16-Jun-06,2799.85,2960.15,2799.85,2890.35,0.032186848,0.035419071,
NIFTY 50,19-Jun-06,2892,2932.9,2846.5,2916.9,0.009143806,0.033800285,
NIFTY 50,20-Jun-06,2919,2919,2837.45,2861.3,-0.019245341,0.032599438,
NIFTY 50,21-Jun-06,2861.4,2930.8,2836.4,2923.45,0.021488359,0.032743046,
NIFTY 50,22-Jun-06,2923.75,3017.65,2923.75,2994.75,0.02409633,0.032917146,
NIFTY 50,23-Jun-06,2993.55,3063.2,2920.2,3042.7,0.015884524,0.033065325,
NIFTY 50,25-Jun-06,3043.15,3083,3035.95,3050.3,0.002494667,0.033071673,
NIFTY 50,26-Jun-06,3051.8,3059.85,2928,2943.2,-0.035742522,0.033871752,
NIFTY 50,27-Jun-06,2943.6,3004.15,2899.25,2982.45,0.013247686,0.033173774,
NIFTY 50,28-Jun-06,2982.2,3003.65,2909.6,2981.1,-0.00045275,0.032158698,
NIFTY 50,29-Jun-06,2982.9,3049.25,2982.9,2997.9,0.005619684,0.030621771,
NIFTY 50,30-Jun-06,2993.5,3134.15,2993.5,3128.2,0.042545716,0.031630393,
NIFTY 50,3-Jul-06,3128.75,3160.35,3114.85,3150.95,0.007246235,0.030924815,
NIFTY 50,4-Jul-06,3151.05,3177.4,3130.3,3138.65,-0.003911224,0.030173825,
NIFTY 50,5-Jul-06,3136.95,3201.2,3121.8,3197.1,0.018451378,0.027542508,
NIFTY 50,6-Jul-06,3197.5,3197.5,3138.4,3156.4,-0.012812011,0.0259686,
NIFTY 50,7-Jul-06,3157.95,3193.1,3056.3,3075.85,-0.025850852,0.025565103,
NIFTY 50,10-Jul-06,3077.1,3147.7,3064.1,3142,0.021278254,0.023265417,
NIFTY 50,11-Jul-06,3145.3,3146,3100.4,3116.15,-0.008261274,0.023130674,
NIFTY 50,12-Jul-06,3124.95,3201.35,3078.25,3195.9,0.025270473,0.020007857,
NIFTY 50,13-Jul-06,3196.3,3208.85,3148.95,3169.3,-0.008357995,0.019324898,
NIFTY 50,14-Jul-06,3166.25,3166.25,3089.55,3123.35,-0.0146046,0.019756238,
NIFTY 50,17-Jul-06,3123.65,3125.1,2999.35,3007.55,-0.03778035,0.021253377,
NIFTY 50,18-Jul-06,3007.15,3038.25,2967.95,2993.65,-0.004632415,0.020822838,
NIFTY 50,19-Jul-06,2995.85,3045.35,2919.95,2932.75,-0.020552829,0.020629919,
NIFTY 50,20-Jul-06,2943.65,3041.25,2943.65,3023.05,0.030325706,0.021488542,
NIFTY 50,21-Jul-06,3025.1,3029.1,2930.15,2945,-0.026157438,0.02223294,
NIFTY 50,24-Jul-06,2944.9,2996.65,2878.25,2985.85,0.013775646,0.020970368,
NIFTY 50,25-Jul-06,2989.5,3046.95,2987.15,3040.5,0.018137512,0.021151842,
NIFTY 50,26-Jul-06,3040.45,3121.4,3022.7,3110.15,0.022648981,0.021694241,
NIFTY 50,27-Jul-06,3109.85,3167.1,3109.85,3156.15,0.014681974,0.021865173,
NIFTY 50,28-Jul-06,3158,3168.5,3109.45,3130.8,-0.008064367,0.019829271,
NIFTY 50,31-Jul-06,3131.35,3179.7,3110.6,3143.2,0.003952826,0.019779905,
NIFTY 50,1-Aug-06,3128.2,3154.7,3113.6,3147.8,0.001462407,0.01976223,
NIFTY 50,2-Aug-06,3129.45,3187.85,3127.9,3182.1,0.01083756,0.01946209,
NIFTY 50,3-Aug-06,3182.55,3234.25,3175.15,3190,0.002479561,0.01924111,
NIFTY 50,4-Aug-06,3189.7,3228.15,3161.8,3176.75,-0.004162255,0.018262355,
NIFTY 50,7-Aug-06,3176.7,3178.5,3142.55,3151.1,-0.008107063,0.017772528,
NIFTY 50,8-Aug-06,3151.55,3216.75,3151.55,3212.4,0.019266723,0.018149234,
NIFTY 50,9-Aug-06,3211.55,3267.2,3187.85,3254.6,0.013051059,0.017501787,
NIFTY 50,10-Aug-06,3254.6,3274.75,3229.45,3260.1,0.00168849,0.017365425,
NIFTY 50,11-Aug-06,3260.05,3286.5,3236.95,3274.35,0.004361506,0.016957797,
NIFTY 50,14-Aug-06,3274.95,3317.8,3269.15,3313.1,0.011764931,0.014175913,
NIFTY 50,16-Aug-06,3314.75,3377.1,3314.75,3356.05,0.01288038,0.014100825,
NIFTY 50,17-Aug-06,3359.7,3385.15,3328.6,3353.9,-0.000640839,0.012790751,
NIFTY 50,18-Aug-06,3354.5,3366.25,3332.2,3356.75,0.000849396,0.011565866,
NIFTY 50,21-Aug-06,3356.8,3374.9,3332.9,3366,0.002751852,0.008945712,
NIFTY 50,22-Aug-06,3369.6,3398.35,3351.5,3364.6,-0.00041601,0.008916122,
NIFTY 50,23-Aug-06,3363.6,3369.65,3325.1,3335.8,-0.008596555,0.008999748,
NIFTY 50,24-Aug-06,3336.65,3379.55,3304.85,3370.4,0.010318901,0.008075642,
NIFTY 50,25-Aug-06,3368.55,3402.7,3368.55,3385.95,0.004603085,0.007679937,
NIFTY 50,28-Aug-06,3386,3405.3,3377.75,3401.1,0.004464392,0.007180534,
NIFTY 50,29-Aug-06,3405.05,3434.95,3396.1,3425.7,0.007206922,0.007212852,
NIFTY 50,30-Aug-06,3425.8,3440.2,3407.75,3430.35,0.001356466,0.007215087,
NIFTY 50,31-Aug-06,3404.5,3452.3,3403.65,3413.9,-0.004806964,0.007316121,
NIFTY 50,1-Sep-06,3414,3439.5,3402.9,3435.45,0.006292589,0.00733735,
NIFTY 50,4-Sep-06,3435.55,3483.1,3435.55,3476.85,0.01197879,0.00731397,
NIFTY 50,5-Sep-06,3471.4,3488.6,3457.9,3473.75,-0.000892009,0.006819972,
NIFTY 50,6-Sep-06,3474.4,3490.7,3465.8,3477.25,0.001007049,0.005959805,
NIFTY 50,7-Sep-06,3477.15,3478.85,3438.8,3454.55,-0.006549549,0.005997834,
NIFTY 50,8-Sep-06,3454.65,3477.95,3442.85,3471.45,0.004880171,0.006004087,
NIFTY 50,11-Sep-06,3470.35,3486.65,3351.3,3366.15,-0.030802716,0.009662115,
NIFTY 50,12-Sep-06,3363.3,3395.05,3328.45,3389.9,0.007030764,0.009450036,
NIFTY 50,13-Sep-06,3389.85,3470.65,3389.8,3454.55,0.01889178,0.009926501,
NIFTY 50,14-Sep-06,3454.6,3484,3454.6,3471.6,0.00492338,0.009942884,
NIFTY 50,15-Sep-06,3471.65,3487.45,3434.55,3478.6,0.002014331,0.0099409,
NIFTY 50,18-Sep-06,3478.65,3506.2,3478.4,3492.75,0.004059478,0.009951902,
NIFTY 50,19-Sep-06,3493.5,3514.95,3438.8,3457.35,-0.010186992,0.010302562,
NIFTY 50,20-Sep-06,3457.85,3509.85,3419.75,3502.8,0.013060249,0.010339091,
NIFTY 50,21-Sep-06,3506.7,3556.35,3506.7,3553.05,0.014243741,0.010531908,
NIFTY 50,22-Sep-06,3554.05,3562.45,3525.4,3544.05,-0.002536249,0.010582692,
NIFTY 50,25-Sep-06,3545.1,3568.65,3514.85,3523.45,-0.005829518,0.010720382,
NIFTY 50,26-Sep-06,3523.7,3576.75,3517.15,3571.75,0.013615049,0.010984042,
NIFTY 50,27-Sep-06,3571.75,3603.7,3568.4,3579.3,0.002111579,0.010982695,
NIFTY 50,28-Sep-06,3579.95,3589.3,3560.75,3571.75,-0.002111579,0.010909445,
NIFTY 50,29-Sep-06,3572.15,3599.8,3564.7,3588.4,0.004650749,0.01088365,
NIFTY 50,3-Oct-06,3588.95,3606.2,3561.7,3569.6,-0.005252876,0.010748161,
NIFTY 50,4-Oct-06,3570.95,3580.05,3508.65,3515.35,-0.015314451,0.011369957,
NIFTY 50,5-Oct-06,3515.6,3574.95,3515.6,3564.9,0.013996909,0.011759076,
NIFTY 50,6-Oct-06,3565.45,3583.75,3560.9,3569.7,0.001345556,0.01161529,
NIFTY 50,9-Oct-06,3570.05,3585.35,3540.45,3567.15,-0.000714601,0.011600496,
NIFTY 50,10-Oct-06,3567.45,3597.2,3563.1,3571.05,0.001092713,0.008800841,
NIFTY 50,11-Oct-06,3581.55,3614.5,3544.25,3558.55,-0.003506512,0.008859186,
NIFTY 50,12-Oct-06,3562.55,3626.8,3545.95,3621.05,0.017410881,0.008719423,
NIFTY 50,13-Oct-06,3621.65,3682.35,3621.65,3676.05,0.015074767,0.00916116,
NIFTY 50,16-Oct-06,3668.9,3729.7,3668.9,3723.95,0.012946127,0.009430143,
NIFTY 50,17-Oct-06,3726.4,3742.5,3691.35,3715,-0.002406255,0.009517054,
NIFTY 50,18-Oct-06,3715.2,3727,3701.3,3710.65,-0.001171615,0.009057799,
NIFTY 50,19-Oct-06,3711.1,3726.95,3655.05,3677.8,-0.008892316,0.009172192,
NIFTY 50,20-Oct-06,3678.75,3714.25,3665.5,3676.85,-0.00025834,0.008753408,
NIFTY 50,21-Oct-06,3680.85,3708.4,3662.85,3683.5,0.00180698,0.008696142,
NIFTY 50,23-Oct-06,3683.4,3690.85,3651.2,3657.3,-0.007138217,0.008762272,
NIFTY 50,26-Oct-06,3656.2,3686.85,3651.2,3677.55,0.005521599,0.008369085,
NIFTY 50,27-Oct-06,3676.85,3747.35,3674.8,3739.35,0.01666503,0.009034965,
NIFTY 50,30-Oct-06,3739.35,3776.05,3719.45,3769.1,0.007924447,0.009062302,
NIFTY 50,31-Oct-06,3770.5,3782.85,3726.75,3744.1,-0.006654979,0.00928341,
NIFTY 50,1-Nov-06,3744.1,3777.7,3737,3767.05,0.006110934,0.009155035,
NIFTY 50,2-Nov-06,3769.4,3805.5,3761.9,3791.2,0.00639039,0.008138189,
NIFTY 50,3-Nov-06,3793.05,3809.65,3771,3805.35,0.00372538,0.007775322,
NIFTY 50,6-Nov-06,3804.75,3822.4,3798.25,3809.25,0.001024348,0.007779822,
NIFTY 50,7-Nov-06,3812.15,3840.45,3789.4,3798.75,-0.002760254,0.007847805,
NIFTY 50,8-Nov-06,3799.2,3809.95,3737.2,3777.3,-0.005662597,0.008082654,
NIFTY 50,9-Nov-06,3777.8,3808.2,3769.8,3796.4,0.005043781,0.007956247,
NIFTY 50,10-Nov-06,3796.05,3842.4,3785.4,3834.75,0.010050994,0.007418077,
NIFTY 50,13-Nov-06,3834.8,3862.05,3834,3858.75,0.006239053,0.006897624,
NIFTY 50,14-Nov-06,3862,3883,3850.75,3865.9,0.001851217,0.006437769,
NIFTY 50,15-Nov-06,3865.95,3888.8,3838.25,3876.3,0.002686576,0.006359954,
NIFTY 50,16-Nov-06,3876.4,3900.4,3863.85,3876.85,0.000141878,0.006330834,
NIFTY 50,17-Nov-06,3877,3891.85,3835.7,3852.8,-0.006222812,0.006109125,
NIFTY 50,20-Nov-06,3852.65,3866.95,3794.3,3856.15,0.00086912,0.006089209,
NIFTY 50,21-Nov-06,3859.5,3921.7,3856.75,3918.25,0.015975849,0.006801523,
NIFTY 50,22-Nov-06,3918.3,3960,3909.6,3954.75,0.009272263,0.006485296,
NIFTY 50,23-Nov-06,3955.3,3976.8,3933.7,3945.45,-0.002354372,0.006619984,
NIFTY 50,24-Nov-06,3945.45,3965.8,3935.3,3950.85,0.001367729,0.005860985,
NIFTY 50,27-Nov-06,3974.95,3974.95,3948.85,3968.9,0.004558233,0.005751916,
NIFTY 50,28-Nov-06,3966,3966,3911.55,3921.75,-0.011950995,0.006295766,
NIFTY 50,29-Nov-06,3922.5,3952.4,3920,3928.2,0.001643323,0.006233045,
NIFTY 50,30-Nov-06,3929.4,3973,3929.4,3954.5,0.006672865,0.006243603,
NIFTY 50,1-Dec-06,3955.7,4001.3,3953.95,3997.6,0.01084001,0.006536384,
NIFTY 50,4-Dec-06,4002.4,4015.25,3991.55,4001,0.000850149,0.006538519,
NIFTY 50,5-Dec-06,4001.25,4033.2,4001.25,4015.75,0.0036798,0.006425739,
NIFTY 50,6-Dec-06,4016,4036.2,3982.5,4015.95,4.98027E-05,0.006151956,
NIFTY 50,7-Dec-06,4015,4027.7,4001.4,4015.35,-0.000149415,0.00617352,
NIFTY 50,8-Dec-06,4015.75,4046.85,3948.7,3962,-0.013375568,0.006905122,
NIFTY 50,11-Dec-06,3961.9,3965.05,3798.3,3849.5,-0.028805679,0.00959652,
NIFTY 50,12-Dec-06,3849.1,3861.25,3661.6,3716.9,-0.035053282,0.012350414,
NIFTY 50,13-Dec-06,3716.75,3777.6,3657.65,3765.2,0.012910993,0.012757985,
NIFTY 50,14-Dec-06,3765.7,3855.05,3763.5,3843.05,0.020465341,0.013668666,
NIFTY 50,15-Dec-06,3849.6,3908.45,3845.45,3888.65,0.011795732,0.013859781,
NIFTY 50,18-Dec-06,3888.2,3934,3828.15,3928.75,0.010259255,0.014032234,
NIFTY 50,19-Dec-06,3928.85,3931.9,3783.45,3832,-0.024934449,0.014690295,
NIFTY 50,20-Dec-06,3832.15,3886.1,3787.55,3815.55,-0.004302038,0.014497543,
NIFTY 50,21-Dec-06,3814.75,3851.2,3768.8,3833.5,0.004693402,0.014568625,
NIFTY 50,22-Dec-06,3834.9,3880.15,3823.4,3871.15,0.009773397,0.014773666,
NIFTY 50,26-Dec-06,3871.3,3946.1,3870.45,3940.5,0.017755998,0.015320519,
NIFTY 50,27-Dec-06,3942.75,3986.75,3937.7,3974.25,0.008528432,0.015188798,
NIFTY 50,28-Dec-06,3974.2,3997.35,3961.95,3970.55,-0.000931427,0.01519098,
NIFTY 50,29-Dec-06,3971.65,3991.6,3960.45,3966.4,-0.001045742,0.015124773,
NIFTY 50,2-Jan-07,3966.25,4016.65,3964.95,4007.4,0.01028377,0.015104579,
NIFTY 50,3-Jan-07,4007.7,4029.8,3985,4024.05,0.004146206,0.015130896,
NIFTY 50,4-Jan-07,4027.3,4041,3979.8,3988.8,-0.008798424,0.015240511,
NIFTY 50,5-Jan-07,3990.15,4011.45,3969.65,3983.4,-0.001354708,0.015241872,
NIFTY 50,8-Jan-07,3983.3,3987.45,3913,3933.4,-0.012631534,0.015484396,
NIFTY 50,9-Jan-07,3933.3,3963.75,3890.75,3911.4,-0.005608826,0.01525419,
NIFTY 50,10-Jan-07,3910.95,3911.95,3841.7,3850.3,-0.015744299,0.014230232,
NIFTY 50,11-Jan-07,3852.15,3953.1,3833.6,3942.25,0.023600559,0.012570876,
NIFTY 50,12-Jan-07,3944.55,4059.15,3944.55,4052.45,0.02757001,0.013570273,
NIFTY 50,15-Jan-07,4052.85,4099.65,4052.4,4078.4,0.006383118,0.013006933,
NIFTY 50,16-Jan-07,4090.7,4107.45,4067.9,4080.5,0.000514775,0.012847774,
NIFTY 50,17-Jan-07,4084.9,4096.75,4071.55,4076.45,-0.000993018,0.012731709,
NIFTY 50,18-Jan-07,4075.2,4140.25,4075.2,4109.05,0.007965347,0.011111906,
NIFTY 50,19-Jan-07,4126,4137.15,4058.35,4090.15,-0.004610214,0.011123488,
NIFTY 50,22-Jan-07,4089.6,4114.5,4069.95,4102.45,0.003002712,0.011120163,
NIFTY 50,23-Jan-07,4102.65,4105.1,4056.45,4066.1,-0.008900047,0.011337819,
NIFTY 50,24-Jan-07,4066.6,4098.25,4065.75,4089.9,0.005836211,0.01079138,
NIFTY 50,25-Jan-07,4092.05,4157.95,4090.1,4147.7,0.014033444,0.011037796,
NIFTY 50,29-Jan-07,4148.4,4167.15,4115.75,4124.45,-0.005621286,0.011155579,
NIFTY 50,31-Jan-07,4123.85,4137.85,4068.55,4082.7,-0.010174143,0.011464955,
NIFTY 50,1-Feb-07,4083.4,4141.6,4081.1,4137.2,0.013260696,0.011604224,
NIFTY 50,2-Feb-07,4140.2,4198.7,4132.95,4183.5,0.011128986,0.011788641,
NIFTY 50,5-Feb-07,4193.15,4219,4170,4215.35,0.007584408,0.011570146,
NIFTY 50,6-Feb-07,4216.55,4228.15,4186.15,4195.9,-0.004624767,0.011654185,
NIFTY 50,7-Feb-07,4198.2,4232.3,4192.85,4224.25,0.006733872,0.011114175,
NIFTY 50,8-Feb-07,4232,4245.3,4188.45,4223.4,-0.000201239,0.010943674,
NIFTY 50,9-Feb-07,4223.5,4239.2,4171.8,4187.4,-0.008560475,0.010370002,
NIFTY 50,12-Feb-07,4187.2,4187.2,4044.35,4058.3,-0.03131585,0.012089611,
NIFTY 50,13-Feb-07,4069.1,4132.7,3998.3,4044.55,-0.003393871,0.010438602,
NIFTY 50,14-Feb-07,4044.9,4057.35,3965.2,4047.1,0.000630279,0.010329314,
NIFTY 50,15-Feb-07,4046.8,4155.7,4046.8,4146.2,0.024191677,0.011703313,
NIFTY 50,19-Feb-07,4149.25,4177.7,4149.25,4164.55,0.004415974,0.011722213,
NIFTY 50,20-Feb-07,4164.85,4175.45,4099.55,4106.95,-0.013927566,0.012061622,
NIFTY 50,21-Feb-07,4107.15,4132.8,4080.9,4096.2,-0.002620946,0.012029986,
NIFTY 50,22-Feb-07,4096.65,4126.9,4023.15,4040,-0.013815023,0.012396675,
NIFTY 50,23-Feb-07,4046,4065.45,3918.2,3938.95,-0.025330502,0.013462609,
NIFTY 50,26-Feb-07,3939.1,3958.9,3856.7,3942,0.000774018,0.013362888,
NIFTY 50,27-Feb-07,3948.05,3958,3873.85,3893.9,-0.012276983,0.013008168,
NIFTY 50,28-Feb-07,3893.4,3893.4,3674.85,3745.3,-0.038909506,0.015272595,
NIFTY 50,1-Mar-07,3745.4,3818.75,3718.15,3811.2,0.01744238,0.015994554,
NIFTY 50,2-Mar-07,3811.65,3842.05,3711.05,3726.75,-0.02240756,0.016022816,
NIFTY 50,5-Mar-07,3726.5,3726.65,3554.5,3576.5,-0.041151872,0.017418374,
NIFTY 50,6-Mar-07,3577.15,3679.15,3576.65,3655.65,0.021889247,0.018353585,
NIFTY 50,7-Mar-07,3661.55,3714.15,3568.55,3626.85,-0.007909413,0.018344748,
NIFTY 50,8-Mar-07,3627.25,3779.5,3626.8,3761.65,0.036493188,0.020609036,
NIFTY 50,9-Mar-07,3761.85,3795.7,3684.25,3718,-0.011671802,0.020604657,
NIFTY 50,12-Mar-07,3717.45,3781.45,3713.9,3734.6,0.004454829,0.020737033,
NIFTY 50,13-Mar-07,3735.25,3775.85,3717.15,3770.55,0.009580162,0.020086589,
NIFTY 50,14-Mar-07,3768.4,3768.4,3623,3641.1,-0.034935046,0.021266706,
NIFTY 50,15-Mar-07,3644.9,3711.05,3630.55,3643.6,0.00068637,0.021267526,
NIFTY 50,16-Mar-07,3639.35,3683.6,3573.85,3608.55,-0.009666174,0.020116924,
NIFTY 50,19-Mar-07,3611.3,3683.35,3602.85,3678.9,0.019307765,0.020822748,
NIFTY 50,20-Mar-07,3680.35,3725,3676.65,3697.6,0.005070166,0.020884891,
NIFTY 50,21-Mar-07,3697.7,3771.2,3680.6,3764.55,0.017944372,0.021517812,
NIFTY 50,22-Mar-07,3764.5,3881,3764.5,3875.9,0.029149562,0.022625798,
NIFTY 50,23-Mar-07,3876.75,3901.75,3850.8,3861.05,-0.003838727,0.021963767,
NIFTY 50,26-Mar-07,3863.45,3885.45,3768.25,3819.95,-0.010701834,0.022064686,
NIFTY 50,28-Mar-07,3818.75,3830.3,3752.95,3761.1,-0.015525866,0.022159398,
NIFTY 50,29-Mar-07,3759.15,3805.85,3750.35,3798.1,0.009789474,0.020470811,
NIFTY 50,30-Mar-07,3788.85,3832.2,3785.3,3821.55,0.006155158,0.020137826,
NIFTY 50,2-Apr-07,3820,3820,3617,3633.6,-0.050432207,0.022612001,
NIFTY 50,3-Apr-07,3633.85,3703.05,3632.2,3690.65,0.015578702,0.020833488,
NIFTY 50,4-Apr-07,3689.75,3751.4,3689.75,3733.25,0.011476574,0.020425109,
NIFTY 50,5-Apr-07,3735.2,3771.45,3709.15,3752,0.005009863,0.020330912,
NIFTY 50,9-Apr-07,3752.9,3850.9,3747.25,3843.5,0.024094379,0.019380858,
NIFTY 50,10-Apr-07,3844.15,3858.35,3819.3,3848.15,0.001209104,0.019147549,
NIFTY 50,11-Apr-07,3848.35,3876.35,3844.75,3862.65,0.003760963,0.019142961,
NIFTY 50,12-Apr-07,3861.85,3861.85,3811.25,3829.85,-0.008527838,0.019178117,
NIFTY 50,13-Apr-07,3830.35,3924.55,3828.45,3917.35,0.022589767,0.01780423,
NIFTY 50,16-Apr-07,3920.5,4016.8,3920.5,4013.35,0.024210899,0.018365893,
NIFTY 50,17-Apr-07,4014.4,4030,3976.25,3984.95,-0.007101539,0.018268025,
NIFTY 50,18-Apr-07,3989.6,4039.25,3981.75,4011.6,0.006665399,0.01796162,
NIFTY 50,19-Apr-07,3998.5,4011,3933.35,3997.65,-0.003483476,0.018044682,
NIFTY 50,20-Apr-07,4000.25,4090.05,3995.5,4083.55,0.02126002,0.018195096,
NIFTY 50,23-Apr-07,4083.55,4122.35,4075.2,4085.1,0.0003795,0.01721878,
NIFTY 50,24-Apr-07,4085.1,4162.15,4057.7,4141.8,0.013784268,0.017321028,
NIFTY 50,25-Apr-07,4134.25,4173.3,4114.35,4167.3,0.006137868,0.017000166,
NIFTY 50,26-Apr-07,4170.05,4217.9,4143.25,4177.85,0.002528416,0.016356267,
NIFTY 50,27-Apr-07,4182,4182,4074.3,4083.5,-0.022842296,0.017469716,
NIFTY 50,30-Apr-07,4081.6,4096.9,4028.9,4087.9,0.001076927,0.017467875,
NIFTY 50,3-May-07,4089.45,4161.2,4080.75,4150.85,0.015281742,0.012201952,
NIFTY 50,4-May-07,4168.9,4180.9,4109.7,4117.35,-0.00810338,0.012437157,
NIFTY 50,7-May-07,4117.5,4157.65,4103.6,4111.15,-0.001506958,0.012445998,
NIFTY 50,8-May-07,4111.25,4136.05,4066.4,4077,-0.008341371,0.012788685,
NIFTY 50,9-May-07,4077.25,4087.8,4030.55,4079.3,0.000563981,0.011909807,
NIFTY 50,10-May-07,4079.6,4134.2,4057.55,4066.8,-0.003068956,0.011981434,
NIFTY 50,11-May-07,4070.2,4094.65,3981.15,4076.65,0.002419123,0.011979309,
NIFTY 50,14-May-07,4078.8,4151.3,4072.45,4134.3,0.014042455,0.011929321,
NIFTY 50,15-May-07,4134.3,4150.45,4102.45,4120.3,-0.003392051,0.011168711,
NIFTY 50,16-May-07,4125.4,4181,4113.05,4170.95,0.012217851,0.010225242,
NIFTY 50,17-May-07,4172.1,4232.45,4172.1,4219.55,0.01158466,0.010210663,
NIFTY 50,18-May-07,4216.5,4228.45,4177,4214.5,-0.001197527,0.010207813,
NIFTY 50,21-May-07,4217.65,4269.35,4217.55,4260.9,0.010949445,0.010274948,
NIFTY 50,22-May-07,4263.1,4281.6,4234.1,4278.1,0.00402858,0.009361744,
NIFTY 50,23-May-07,4279.6,4291.4,4231.05,4246.2,-0.00748452,0.009609714,
NIFTY 50,24-May-07,4246.2,4250.85,4189.05,4204.9,-0.009773953,0.00952415,
NIFTY 50,25-May-07,4197.85,4256.4,4141.35,4248.15,0.010233082,0.009688548,
NIFTY 50,28-May-07,4248.35,4295.6,4242.8,4256.55,0.001975379,0.009684627,
NIFTY 50,29-May-07,4257.6,4298.85,4248.9,4293.25,0.008585049,0.008032651,
NIFTY 50,30-May-07,4292.7,4301.6,4241.35,4249.65,-0.010207395,0.008519739,
NIFTY 50,31-May-07,4250.25,4306.75,4250.25,4295.8,0.010801175,0.008203497,
NIFTY 50,1-Jun-07,4296.05,4325.8,4288.55,4297.05,0.00029094,0.007883138,
NIFTY 50,4-Jun-07,4300.7,4362.95,4256.45,4267.05,-0.007006019,0.008109534,
NIFTY 50,5-Jun-07,4268.9,4292.5,4249.1,4284.65,0.004116146,0.007755352,
NIFTY 50,6-Jun-07,4285.75,4324.1,4190.95,4198.25,-0.020371097,0.009289252,
NIFTY 50,7-Jun-07,4197.6,4230.05,4130.5,4179.5,-0.00447615,0.009330417,
NIFTY 50,8-Jun-07,4179.5,4195.15,4126.1,4145,-0.008288834,0.009570973,
NIFTY 50,11-Jun-07,4183.75,4205.2,4134.95,4145.6,0.000144742,0.009051746,
NIFTY 50,12-Jun-07,4139.7,4166.85,4100.8,4155.2,0.002313031,0.00902455,
NIFTY 50,13-Jun-07,4155.2,4161.8,4102.95,4113.05,-0.010195716,0.008872995,
NIFTY 50,14-Jun-07,4113.2,4174.05,4112.85,4170,0.01375119,0.00904246,
NIFTY 50,15-Jun-07,4186.4,4209.45,4153.7,4171.45,0.000347661,0.009043603,
NIFTY 50,18-Jun-07,4177,4208.15,4140.25,4147.1,-0.005854402,0.008696522,
NIFTY 50,19-Jun-07,4143.85,4222.4,4136.15,4214.3,0.016074209,0.009471468,
NIFTY 50,20-Jun-07,4214.3,4257,4214.3,4248.65,0.008117781,0.009530056,
NIFTY 50,21-Jun-07,4248.65,4275.35,4220.1,4267.4,0.004403457,0.00928669,
NIFTY 50,22-Jun-07,4267.55,4278.85,4242.5,4252.05,-0.003603523,0.009054576,
NIFTY 50,25-Jun-07,4251.4,4264.25,4236.3,4259.4,0.001727086,0.009051961,
NIFTY 50,26-Jun-07,4259.4,4296.15,4250.1,4285.7,0.006155594,0.008946854,
NIFTY 50,27-Jun-07,4286.2,4294.2,4255.25,4263.95,-0.005087939,0.008712255,
NIFTY 50,28-Jun-07,4263.9,4291.4,4256.9,4282,0.004224229,0.00840861,
NIFTY 50,29-Jun-07,4282.4,4321.35,4280.95,4318.3,0.008441616,0.008626358,
NIFTY 50,2-Jul-07,4318.4,4346.75,4305.45,4313.75,-0.001054211,0.008464125,
NIFTY 50,3-Jul-07,4315.05,4363.35,4313.55,4357.55,0.010102377,0.00869965,
NIFTY 50,4-Jul-07,4358.25,4386.45,4342,4359.3,0.000401521,0.007132407,
NIFTY 50,5-Jul-07,4359.2,4378.55,4311.8,4353.95,-0.001228015,0.007016037,
NIFTY 50,6-Jul-07,4353.1,4411,4304,4384.85,0.007071939,0.006656882,
NIFTY 50,9-Jul-07,4385.45,4427.55,4385.45,4419.4,0.007848523,0.006716996,
NIFTY 50,10-Jul-07,4419.1,4434.45,4393,4406.05,-0.003025344,0.006858582,
NIFTY 50,11-Jul-07,4403.8,4411.45,4344.7,4387.15,-0.004298783,0.006374225,
NIFTY 50,12-Jul-07,4388.05,4451.95,4387.05,4446.15,0.01335874,0.006340634,
NIFTY 50,13-Jul-07,4446.4,4513.9,4446.05,4504.55,0.013049444,0.006666975,
NIFTY 50,16-Jul-07,4505.95,4521.85,4495.95,4512.15,0.001685761,0.006292522,
NIFTY 50,17-Jul-07,4497.1,4550.25,4488.25,4496.75,-0.003418845,0.005853843,
NIFTY 50,18-Jul-07,4498.65,4510.8,4452.85,4499.55,0.000622478,0.005764617,
NIFTY 50,19-Jul-07,4500.35,4573,4496.2,4562.1,0.013805652,0.006258572,
NIFTY 50,20-Jul-07,4563.75,4600.8,4553.8,4566.05,0.000865455,0.00607474,
NIFTY 50,23-Jul-07,4564.25,4628.45,4547.2,4619.35,0.011605504,0.006314526,
NIFTY 50,24-Jul-07,4620.05,4647.95,4609.75,4620.75,0.000303027,0.006347642,
NIFTY 50,25-Jul-07,4620.5,4620.5,4555.8,4588.7,-0.00696027,0.006497106,
